bbl,bin,compltyear,unitsco,zoningdst1,latitude,longitude,lotarea,lotfront
5056250021,5164394,2015,1.0,R3A,40.5470984885,-74.1702485041,4300,43.0000000
5062590012,5169167,2014,1.0,R3X,40.5422880031,-74.1804123799,8000,40.0000000
5068730038,5164396,2015,2.0,R3X,40.5351317046,-74.2009439088,5000,50.0000000
5068730040,5164395,2015,2.0,R3X,40.5351782678,-74.2007746938,5000,50.0000000
5038930007,5164359,2015,1.0,R3-1,40.5689210347,-74.0941687293,2250,22.0000000
5038930010,5164360,2015,1.0,R3-1,40.5690520163,-74.0940464498,2250,22.0000000
5038930008,5164362,2016,1.0,R3-1,40.5689532994,-74.0941381703,2250,22.0000000
5038930009,5164361,2015,1.0,R3-1,40.5690197517,-74.0940770088,2250,22.0000000
5080420093,5089134,2014,2.0,R3X,40.5127379385,-74.2408221368,4600,40.0000000
5034810023,5166660,2018,1.0,R3-2,40.5796110777,-74.0791267986,4000,40.0000000
5033620043,5164520,2015,2.0,R3X,40.5905728645,-74.0858265247,4840,25.0000000
5054060001,5069908,2016,2.0,R3X,40.5303995733,-74.1639186129,5032,50.0000000
5054060002,5164849,2016,2.0,R3X,40.530294127,-74.1638393784,5132,50.0000000
5075340383,5160436,2016,1.0,R3X,40.5225619978,-74.22298492,4410,99.0000000
5012630016,5164388,2015,2.0,R3X,40.6381777695,-74.1670293664,3990,30.0000000
5012630017,5164387,2015,2.0,R3X,40.6382894786,-74.1669193141,5290,21.0000000
5062590014,5164510,2015,1.0,R3X,40.5423831987,-74.1803311212,8000,40.0000000
5000590016,5170593,2015,1.0,R3X,40.6451721568,-74.0887950833,5163,0.0000000
5000590014,5170592,2015,1.0,R3X,40.6451308735,-74.0889638449,3487,46.5000000
5007230054,5164379,2014,1.0,R3-1,40.6105819607,-74.1308518384,2420,20.0000000
5007230055,5164378,2014,1.0,R3-1,40.6106187622,-74.1308573969,2420,20.0000000
5007230056,5164377,2015,1.0,R3-1,40.6106913578,-74.1308628551,2420,20.0000000
5007230057,5170529,2014,1.0,R3-1,40.610747,-74.130815,2420,20.0000000
5002320059,5171101,2017,2.0,R3A,40.6086822857,-74.0723375349,3300,33.0000000
5000420067,5170689,2015,2.0,R3A,40.638229,-74.085585,3400,34.0000000
5022770003,5159355,2019,1.0,R1-2,40.5776980646,-74.1380918513,6250,62.5000000
5022770001,5169813,2019,1.0,R1-2,40.5776394202,-74.1383107298,6250,62.5000000
5011940051,5164376,2014,1.0,R3A,40.6313205848,-74.153422342,5500,25.0000000
5011940050,5170301,2014,1.0,R3A,40.6312526678,-74.1534315685,5500,25.0000000
5011600095,5164618,2015,1.0,R3A,40.6352198433,-74.1509092465,2471,25.0000000
5011600094,5026744,2015,2.0,R3A,40.6352985747,-74.1508872467,4477,36.0000000
5062370015,5164398,2015,2.0,R3X,40.5476215884,-74.1865332386,7000,70.0000000
5062370017,5080269,2015,2.0,R3X,40.5477385401,-74.1869094532,5000,50.0000000
5062370018,5164397,2015,2.0,R3X,40.5478528264,-74.1868103295,5000,50.0000000
5050930045,5164550,2015,1.0,R3-1,40.5547224551,-74.1384237787,2458,24.0000000
5050930047,5064681,2014,1.0,R3-1,40.5547514763,-74.1384818481,2542,35.0000000
5032950024,5171038,2015,2.0,R3X,40.5937577254,-74.0946023306,3750,37.5000000
5032950025,5164399,2015,2.0,R3X,40.5936992754,-74.0944870465,3750,37.5000000
5056960011,5164575,2016,2.0,R3A,40.5459310011,-74.1783893127,3600,36.6700000
5056960009,5164576,2016,2.0,R3A,40.5458467635,-74.1784643717,3600,36.6700000
5056960007,5164577,2016,2.0,R3A,40.5457720138,-74.178525527,4600,46.8600000
5070280027,5164569,2016,2.0,R3X,40.5435999842,-74.2109837475,5000,50.0000000
5070280026,5170806,2016,2.0,R3X,40.543618775,-74.2108065608,5000,50.0000000
5052450025,5164136,2016,1.0,R3A,40.5461072509,-74.1511643573,4000,40.0000000
5052450027,5166447,2016,1.0,R3A,40.5460582338,-74.1512996178,4000,20.0000000
5064020003,5169118,2016,2.0,R3X,40.5268337374,-74.1686413392,4400,42.0000000
5056280052,5075150,2016,2.0,R3A,40.5446934044,-74.1694298719,4520,40.0000000
5056280054,5164870,2016,2.0,R3A,40.5447191644,-74.1693069438,4520,40.0000000
5011670015,5164620,2015,1.0,R3-2,40.628715,-74.148391,3225,37.7100000
5000420087,5164733,2017,2.0,R5,40.6380004283,-74.086932736,1705,17.0000000
5000420086,5164902,2017,2.0,R5,40.6379674022,-74.086861968,1705,17.0000000
5001490020,5164708,2017,2.0,R3X,40.643320688,-74.1121126109,4703,53.0000000
5067880052,5171625,2018,1.0,R3X,40.5170541831,-74.2101165328,11700,65.0000000
5068830064,5084328,2015,2.0,R3X,40.5389927252,-74.2009679214,5200,52.0000000
5068830067,5164389,2015,2.0,R3X,40.5388568329,-74.2009062797,4800,40.0000000
5016020026,5166551,2016,1.0,R3-2,40.615384658,-74.1659218535,1386,15.0000000
5071050151,5159020,2019,2.0,R3-1,40.5424319514,-74.2227562244,4836,41.0200000
5071050154,5159023,2019,2.0,R3-1,40.5421274791,-74.2224543155,3878,33.0000000
5071050153,5159022,2019,1.0,R3-1,40.5421484959,-74.2223696274,3878,33.0000000
5071050156,5159025,2019,1.0,R3-1,40.5420717433,-74.222680273,3878,33.0000000
5071050155,5159024,2019,2.0,R3-1,40.5420909077,-74.222598646,3878,33.0000000
5071050163,5159008,2019,1.0,R3-1,40.5417839852,-74.2226154734,2844,24.0000000
5071050152,5159021,2019,1.0,R3-1,40.5420253674,-74.2228698952,7292,26.4000000
5071050157,5159026,2019,1.0,R3-1,40.5420412663,-74.2228089518,3102,26.4000000
5071050171,5159016,2018,2.0,R3-1,40.5414112699,-74.2225945208,4870,41.0000000
5071050164,5159009,2018,2.0,R3-1,40.5417524234,-74.2227434505,4809,40.0000000
5071050170,5159015,2018,1.0,R3-1,40.5414444108,-74.2224691888,2819,24.0000000
5071050165,5159010,2018,1.0,R3-1,40.5415444701,-74.222084986,2968,25.0000000
5071050167,5159012,2018,1.0,R3-1,40.5415023044,-74.2222497514,2837,24.0000000
5071050162,5159007,2018,1.0,R3-1,40.5417968989,-74.2225607266,2839,24.0000000
5071050161,5159006,2018,1.0,R3-1,40.5418260137,-74.2224527559,2833,24.0000000
5071050160,5159005,2018,1.0,R3-1,40.5418400094,-74.2223972606,2828,24.0000000
5071050159,5159004,2018,1.0,R3-1,40.5418687993,-74.2222905781,2823,24.0000000
5071050158,5159003,2020,1.0,R3-1,40.5419092558,-74.222247036,2935,25.0000000
5071050150,5159019,2019,1.0,R3-1,40.5424512894,-74.2226873926,3110,26.4000000
5071050149,5159018,2019,1.0,R3-1,40.5424785377,-74.2225696983,3110,26.4000000
5071050148,5159017,2019,1.0,R3-1,40.5424945503,-74.2225085069,3110,26.4000000
5007010071,5164553,2015,1.0,R3-1,40.6047524262,-74.1196921169,2802,28.0000000
5007010070,5164777,2015,1.0,R3-1,40.604751646,-74.1197589392,2401,24.0000000
5007010069,5164552,2015,1.0,R3-1,40.6047500702,-74.1198692856,2401,24.0000000
5007010068,5164551,2015,1.0,R3-1,40.6047481644,-74.1199308572,2401,24.0000000
5007010020,5164556,2015,1.0,R3-1,40.6050528526,-74.1197165176,2802,28.0000000
5007010017,5164755,2015,1.0,R3-1,40.6050467503,-74.1199561109,2401,24.0000000
5007010019,5164555,2015,1.0,R3-1,40.6050513178,-74.1197851637,2401,24.0000000
5007010018,5164554,2015,1.0,R3-1,40.6050485796,-74.1198919089,2401,24.0000000
5071050169,5159014,2018,1.0,R3-1,40.5414594216,-74.2224139625,2825,24.0000000
5071050168,5159013,2018,1.0,R3-1,40.5414873233,-74.2223044607,2831,24.0000000
5071050166,5159011,2018,1.0,R3-1,40.541528398,-74.2221409494,2843,24.0000000
5022800010,5164543,2015,1.0,R1-2,40.5738102761,-74.1376901069,7360,60.0000000
5008130007,5169124,2015,1.0,R3-1,40.601932,-74.130063,2000,20.0000000
5008130006,5170613,2015,1.0,R3-1,40.6018964389,-74.1300665092,2000,20.0000000
5068430066,5164627,2014,1.0,R3X,40.5395638987,-74.1959217833,6789,72.0000000
5062600022,5164356,2015,2.0,R3X,40.5432207945,-74.1807291651,4000,40.0000000
5062600023,5164355,2015,2.0,R3X,40.5433126506,-74.1806505516,4000,40.0000000
5062600021,5164357,2015,2.0,R3X,40.5431277532,-74.1808038715,4000,40.0000000
5008090012,5170674,2014,1.0,R3-1,40.6034643772,-74.1294052973,2000,20.0000000
5008090013,5164491,2014,1.0,R3-1,40.6034970963,-74.1294102639,2000,20.0000000
5056270023,5075123,2016,1.0,R3A,40.5456939229,-74.1699427728,4000,80.0000000
5056270025,5164363,2016,1.0,R3A,40.5456744245,-74.1700859158,4000,40.0000000
5040920062,5166419,2015,1.0,R3X,40.5609079824,-74.1023944504,2400,40.0000000
5012280016,5164624,2015,1.0,R3-2,40.6327575755,-74.1596742033,2169,21.9800000
5012280014,5164623,2016,1.0,R3-2,40.6327597027,-74.1597175403,2358,20.8700000
5008980154,5164594,2016,1.0,R1-1,40.5846726356,-74.1095039325,12450,121.0000000
5035920043,5170343,2015,2.0,R3X,40.5801263075,-74.1105105843,4424,44.0000000
5077860248,5164526,2016,1.0,R1-2,40.5086957619,-74.2321585721,6468,47.5000000
5077860108,5164525,2016,1.0,R1-2,40.5087925486,-74.2316433844,6825,45.0000000
5077860250,5164524,2016,1.0,R1-2,40.5088248457,-74.2321982319,7145,52.5000000
5077860106,5164523,2016,1.0,R1-2,40.5089107229,-74.2316884465,6812,45.0000000
5003770002,5164936,2016,1.0,R2,40.6143174553,-74.1305891383,5283,45.7000000
5068530058,5164590,2020,2.0,R3X,40.5300347795,-74.1981034901,18000,90.0000000
5001260020,5142411,2015,2.0,R3X,40.6325557548,-74.0942987377,5960,40.0000000
5004190013,5159546,2019,1.0,R2,40.6201204919,-74.1385494597,3600,40.0000000
5052860007,5067841,2014,2.0,R3A,40.5385311919,-74.1518795645,3800,40.0000000
5028590083,5164509,2015,1.0,R3-2,40.6117684974,-74.0667489018,2500,25.0000000
5028590082,5169927,2014,1.0,R3-2,40.6118088425,-74.0667824976,2500,25.0000000
5006590044,5164728,2015,2.0,R3X,40.6126488405,-74.1012303395,5000,50.0000000
5006590043,5016609,2015,2.0,R3X,40.6125208553,-74.1011514928,5000,50.0000000
5012300070,5164763,2015,1.0,R3A,40.6307720652,-74.1590254431,4053,30.0000000
5012300071,5164762,2015,1.0,R3A,40.6308520197,-74.1590235344,4275,31.6900000
5012300075,5164724,2015,1.0,R3A,40.6310553715,-74.1590129578,3364,25.0000000
5012300076,5164723,2014,1.0,R3A,40.6311225327,-74.1590120682,3360,25.0000000
5012300077,5164722,2014,1.0,R3A,40.631194488,-74.1590132893,3824,23.8700000
5012640111,5164719,2015,2.0,R3X,40.6379545168,-74.1676802188,3765,50.0000000
5012640012,5164721,2015,2.0,R3X,40.6379602303,-74.1680098919,3500,50.0000000
5012640014,5164720,2016,2.0,R3X,40.6380903281,-74.1680058409,3570,50.0000000
5012640011,5170344,2015,2.0,R3X,40.6380812818,-74.1676742816,3765,50.0000000
5008600013,5170631,2017,1.0,R1-2,40.5984385221,-74.1003556545,6000,60.0000000
5007740076,5164533,2015,1.0,R3-1,40.6060755015,-74.1321943685,4000,20.0000000
5007740075,5164534,2015,1.0,R3-1,40.6061125279,-74.132192537,4000,20.0000000
5066800011,5164638,2017,2.0,R3X,40.5243004821,-74.1999743353,6449,100.0000000
5066800010,5164641,2017,1.0,R3X,40.5243598071,-74.1998114576,4243,43.0000000
5066800009,5164642,2017,1.0,R3X,40.5244042698,-74.1996921321,4243,43.0000000
5066800008,5164637,2017,1.0,R3X,40.5244628706,-74.1995407433,4243,43.0000000
5066800007,5164639,2017,1.0,R3X,40.524206883,-74.1993742621,4488,44.0000000
5066800006,5164640,2018,1.0,R3X,40.5241465196,-74.1995368539,4488,44.0000000
5026310026,5171577,2016,1.0,R3A,40.591538,-74.186864,2500,25.0000000
5026310027,5164725,2015,1.0,R3A,40.5915051401,-74.1867734293,2500,25.0000000
5026310028,5171578,2015,1.0,R3A,40.5914663384,-74.1867001695,2500,25.0000000
5026310029,5164726,2016,1.0,R3A,40.5914270766,-74.1866235628,2500,25.0000000
5026310030,5164727,2016,1.0,R3A,40.5913893211,-74.1865590597,2500,25.0000000
5012720349,5164668,2015,2.0,R3X,40.6382184602,-74.1686994677,3585,35.8500000
5012720350,5164669,2015,2.0,R3X,40.6382294226,-74.1688286944,3592,35.9200000
5061460152,5159215,2015,2.0,R3X,40.5449642834,-74.2075104676,10000,100.0000000
5056060046,5164730,2015,2.0,R3A,40.553095,-74.169073,4000,40.0000000
5056060044,5074443,2015,2.0,R3A,40.5530943711,-74.169144493,4000,40.0000000
5063240023,5164375,2017,2.0,R3X,40.534134463,-74.1871071646,5488,38.0000000
5063240022,5164374,2017,2.0,R3X,40.5341715181,-74.1869694215,5282,39.0000000
5063240021,5164373,2018,2.0,R3X,40.534202692,-74.1868410897,5623,41.0000000
5045090013,5164602,2014,2.0,R3-2,40.56196,-74.147595,4000,40.0000000
5053160038,5170132,2015,1.0,R3-1,40.535939314,-74.1486007238,3400,40.0000000
5022490019,5037071,2015,1.0,R1-2,40.5775273465,-74.1306502547,4000,40.0000000
5020000173,5158816,2015,12.0,R3-2,40.5916676971,-74.1530015954,32789,87.5700000
5038840038,5164630,2015,1.0,R3-1,40.5708242432,-74.0941123795,2000,20.0000000
5038840039,5169150,2015,1.0,R3-1,40.570802,-74.094162,2000,20.0000000
5038020029,5054633,2016,1.0,R3-1,40.573016384,-74.0953525899,2000,40.0000000
5038020030,5164676,2016,1.0,R3-1,40.572989,-74.095422,2000,20.0000000
5066800022,5164608,2015,2.0,R3X,40.5247280651,-74.1997174922,5000,50.0000000
5066800021,5164607,2015,2.0,R3X,40.5246672624,-74.1998802999,5000,50.0000000
5035600035,5166152,2015,2.0,R3X,40.5822422614,-74.1008170212,4000,40.0000000
5077960011,5169686,2018,1.0,R1-2,40.512812907,-74.2341768789,32877,125.0000000
5011020016,5164614,2015,1.0,R3A,40.6314401874,-74.1397113824,3090,56.0000000
5011020045,5165802,2015,1.0,R3A,40.631292,-74.140021,2030,25.0000000
5011020015,5164615,2015,1.0,R3A,40.6314899606,-74.1398696936,3290,99.0000000
5011020047,5164613,2015,1.0,R3A,40.6313072367,-74.1401278343,3290,25.2400000
5067080033,5165002,2014,1.0,R3X,40.5192148842,-74.2013801278,7790,82.0000000
5026280069,5164365,2016,1.0,R3A,40.5917902874,-74.1864210917,2500,25.0000000
5026280067,5164366,2016,1.0,R3A,40.5917526418,-74.1863477561,2500,25.0000000
5026280065,5156103,2016,1.0,R3A,40.5917146729,-74.1862771205,2500,25.0000000
5026280063,5164368,2016,1.0,R3A,40.5916764619,-74.1862036941,2500,25.0000000
5026280007,5164369,2016,1.0,R3A,40.5919584773,-74.1860519133,2500,25.0000000
5026280009,5164370,2016,1.0,R3A,40.5919239397,-74.1859799057,2500,25.0000000
5040660004,5164782,2015,1.0,R3-1,40.5638829702,-74.1032246985,2233,22.0000000
5040660003,5164783,2015,1.0,R3-1,40.5638558303,-74.1031735319,2233,22.0000000
5040660002,5164784,2016,1.0,R3-1,40.5638148851,-74.1030939823,2233,22.0000000
5040660001,5164785,2016,2.0,R3-1,40.5637938926,-74.1030270953,3300,33.0000000
5078850018,5166734,2016,1.0,R3A,40.5009912249,-74.2425126861,4500,45.0000000
5078850020,5164910,2017,2.0,R3A,40.5008768622,-74.2424739937,4000,40.0000000
5078850021,5166732,2017,2.0,R3A,40.5007728003,-74.2424351784,4000,40.0000000
5078180063,5087519,2015,1.0,R1-2,40.5109789548,-74.2347305843,6074,55.0000000
5011720244,5164628,2017,1.0,R3A,40.6286812746,-74.1499416243,3252,25.0000000
5032560043,5170338,2016,2.0,R3X,40.5929365027,-74.0733096911,4000,40.0000000
5000820016,5164622,2015,2.0,R3-2,40.637798777,-74.0883312176,4133,21.0000000
5000820015,5164621,2015,1.0,R3-2,40.6377890739,-74.0882535135,2961,31.0000000
5008790032,5164595,2017,1.0,R1-1,40.5986288698,-74.1091969374,18024,180.0000000
5033680017,5164650,2015,2.0,R3X,40.590001,-74.088065,4640,46.0000000
5033680015,5164649,2015,2.0,R3X,40.5902343125,-74.0878381666,4740,47.0000000
5063240145,5169169,2016,1.0,R3X,40.5361200415,-74.1868844342,12036,106.0000000
5037910045,5166659,2016,1.0,R3-1,40.5758133219,-74.0905748156,4275,45.0000000
5068690020,5164593,2016,1.0,R3X,40.5345949832,-74.2001119897,6000,60.0000000
5068690017,5164592,2016,1.0,R3X,40.5345394419,-74.2003142619,6000,60.0000000
5055330196,5164822,2016,1.0,R3-1,40.558344909,-74.1686007604,3180,25.0000000
5055330197,5164823,2016,1.0,R3-1,40.5582910136,-74.1685892905,3188,25.0000000
5055330198,5164824,2016,2.0,R3-1,40.5581938765,-74.1685737259,5248,41.0000000
5060150068,5164828,2015,2.0,R3X,40.5479145339,-74.1923260875,4000,40.0000000
5060150070,5077706,2015,2.0,R3X,40.547847051,-74.1922069573,4000,40.0000000
5057130010,5164603,2015,1.0,R3-1,40.550437,-74.182301,4000,40.0000000
5066800023,5164819,2018,2.0,R3X,40.5247739291,-74.1995612663,4000,40.0000000
5066800024,5164805,2017,1.0,R3X,40.5245178876,-74.1994029081,4264,43.0000000
5066800025,5164806,2017,1.0,R3X,40.5242617777,-74.19923682,5235,44.0000000
5006840104,5017106,2018,1.0,R1-1,40.6044141882,-74.1044559691,10000,100.0000000
5078380040,5164852,2016,2.0,R3X,40.5058878267,-74.2376918562,4000,40.0000000
5078380039,5164851,2016,2.0,R3X,40.5059166569,-74.2375534592,4000,40.0000000
5031700059,5164646,2015,1.0,R3-2,40.6043092791,-74.0898309954,2000,20.0000000
5031700058,5170473,2015,1.0,R3-2,40.604358,-74.089863,2000,20.0000000
5031700057,5164645,2015,1.0,R3-2,40.6044191709,-74.0898271927,2000,20.0000000
5031700056,5164644,2015,1.0,R3-2,40.6044573772,-74.0898257402,2000,20.0000000
5006170018,5171047,2016,1.0,R2,40.618871619,-74.0873799562,5000,50.0000000
5006170016,5164756,2016,1.0,R2,40.6190083231,-74.0873333359,8140,47.0800000
5006170001,5171041,2016,1.0,R2,40.6191321421,-74.0873155502,7054,65.5200000
5037440040,5160995,2016,1.0,R3-1,40.5735173611,-74.1015557835,3000,30.0000000
5037440042,5166570,2016,1.0,R3-1,40.5734656288,-74.1016016635,3000,30.0000000
5035790016,5164381,2016,2.0,R3X,40.581615371,-74.1077201028,4907,37.0000000
5035790014,5164382,2016,2.0,R3X,40.5816735036,-74.1078327495,4907,37.0000000
5063730040,5164744,2016,1.0,R3-2,40.5379828703,-74.1719768049,3442,26.0000000
5063730041,5164745,2016,1.0,R3-2,40.5379038048,-74.1719200119,3442,26.0000000
5063730043,5164746,2016,1.0,R3-2,40.537855989,-74.1718885132,3442,26.0000000
5063730044,5164747,2016,1.0,R3-2,40.5377767999,-74.1718333207,3442,26.0000000
5063730145,5164748,2016,1.0,R3-2,40.5377283024,-74.1717994878,3442,26.0000000
5063730146,5164749,2016,1.0,R3-2,40.5376495574,-74.1717450997,3442,26.0000000
5063730047,5164750,2016,1.0,R3-2,40.5375977458,-74.1717126916,3512,31.0000000
5063730038,5164743,2016,1.0,R3-2,40.5380345035,-74.1720114394,7301,76.0000000
5038850034,5170704,2015,1.0,R3-1,40.571343,-74.097122,3000,30.0000000
5038850035,5164146,2015,1.0,R3-1,40.5713058437,-74.0970399768,3000,30.0000000
5004900004,5113073,2017,67.0,C4-2,40.6289138941,-74.0760862182,16500,100.0000000
5021550326,5165016,2017,2.0,R3X,40.6056231937,-74.1632810039,3847,37.0000000
5021550329,5169080,2017,2.0,R3X,40.6056513423,-74.1631498336,3966,37.0000000
5021550331,5169081,2017,2.0,R3X,40.605679574,-74.163020653,4015,37.0000000
5021550333,5164820,2017,2.0,R3X,40.6056941994,-74.1628833529,4063,37.0000000
5043090060,5058920,2017,2.0,R3X,40.5732183321,-74.1249605669,3680,46.0000000
5043090064,5058921,2019,2.0,R3X,40.5731483991,-74.1248054721,5000,50.0000000
5043090065,5058922,2019,2.0,R3X,40.573074501,-74.124687772,5000,50.0000000
5079000009,5165012,2016,2.0,R3A,40.5094173589,-74.2451998464,4599,48.4600000
5079000013,5165015,2016,2.0,R3A,40.5093096789,-74.2451690097,4381,40.0000000
5079000017,5165013,2016,2.0,R3A,40.5092039542,-74.2451337076,4388,40.0000000
5079000021,5165014,2016,2.0,R3A,40.509097392,-74.2450974376,3846,35.0000000
5000380031,5000817,2015,1.0,R3A,40.6396553096,-74.0827782485,2500,25.0000000
5014787501,5164380,2016,2.0,R3X,40.6219616489,-74.1447393218,11813,89.8200000
5014787501,5170793,2016,2.0,R3X,40.6220737842,-74.1447121747,11813,89.8200000
5075340328,5161526,2019,2.0,R3X,40.5226458184,-74.2213313239,7340,47.0000000
5000420001,5170686,2017,2.0,R5,40.637913616,-74.087170637,2862,25.0000000
5000410048,5818732,2017,2.0,R3A,40.641222,-74.084194,5000,50.0000000
5011590099,5170642,2015,1.0,R3A,40.6348551661,-74.1498619538,3700,25.0000000
5028840047,5164893,2015,2.0,R3A,40.6113716922,-74.0877156062,2982,54.0000000
5067080032,5165001,2016,1.0,R3X,40.5195416723,-74.2015332848,8775,65.0000000
5067080034,5164656,2016,1.0,R3X,40.5195855465,-74.2013083401,12185,43.0000000
5002980065,5159040,2016,1.0,R2,40.6221341382,-74.1091255847,5205,40.0000000
5002980069,5159042,2016,1.0,R2,40.6220878759,-74.1095541376,5040,40.0000000
5002980070,5159043,2016,1.0,R2,40.6220730767,-74.1096968858,4917,40.0000000
5065340030,5164709,2016,1.0,R2,40.5247129392,-74.17985771,11776,92.0000000
5005650070,5170610,2016,1.0,R3A,40.621918,-74.08449,4028,26.5000000
5074950032,5165043,2018,2.0,R3X,40.5250089011,-74.2166440505,5754,76.0000000
5022310175,5166307,2015,2.0,R3X,40.6107085886,-74.1675538844,3746,35.0000000
5022310176,5166308,2015,2.0,R3X,40.6106886155,-74.1674318012,3746,38.0000000
5067050087,5166409,2016,2.0,R3X,40.5190957102,-74.1999557737,4000,40.0000000
5067050088,5164504,2016,2.0,R3X,40.5191186055,-74.199840941,4250,42.5000000
5006230091,5164967,2020,1.0,R3-1,40.6148679939,-74.0890447786,5320,39.0000000
5006230092,5164966,2020,1.0,R3-1,40.6148550214,-74.088908184,5995,35.0000000
5006230100,5164965,2018,1.0,R3A,40.6148288921,-74.0884607924,6210,52.0000000
5006230102,5164963,2018,1.0,R3A,40.6147573912,-74.0882613931,6695,44.0000000
5006230104,5164961,2018,1.0,R3A,40.6147560768,-74.0880703293,6786,102.0000000
5036500032,5170745,2015,1.0,R3-1,40.5850846552,-74.0914267181,3000,30.0000000
5036500031,5164811,2015,1.0,R3-1,40.58510237,-74.0914912476,3375,25.0000000
5036500023,5170747,2015,2.0,R3-1,40.5853456388,-74.0919885579,4455,33.0000000
5026250109,5171552,2015,1.0,R3A,40.5922658224,-74.1857717943,2633,26.3300000
5026250108,5164895,2015,1.0,R3A,40.5922270225,-74.1856907963,2633,26.3300000
5026250106,5164896,2015,1.0,R3A,40.5921849846,-74.1856141786,2633,26.3300000
5026250105,5164897,2015,2.0,R3A,40.5921438478,-74.1855248333,3550,35.5000000
5026250103,5164898,2016,2.0,R3A,40.5920888419,-74.1854188404,3550,35.5000000
5022920070,5170690,2015,1.0,R1-2,40.5741392636,-74.1424356382,6000,60.0000000
5056250074,5169165,2015,2.0,R3A,40.5468288093,-74.169958286,5000,50.0000000
5056250075,5164829,2015,2.0,R3A,40.5468501642,-74.1697830017,5000,50.0000000
5002520074,5164760,2016,2.0,R3X,40.6288631711,-74.101923819,4515,31.6700000
5002520073,5164761,2015,2.0,R3X,40.62876312,-74.1019020885,5225,36.6500000
5002520071,5164759,2016,2.0,R3X,40.6286623556,-74.1018784799,4515,31.6700000
5077800028,5169678,2016,2.0,R3X,40.5061990581,-74.2326345285,6201,58.0000000
5028420001,5166680,2019,1.0,M3-1,40.6171706427,-74.0724929429,29408,250.0000000
5015010123,5164609,2016,1.0,R3X,40.615964,-74.147531,3642,39.0000000
5011920054,5164891,2015,2.0,R3A,40.6332830998,-74.1541155019,8640,20.0000000
5036500022,5170672,2015,1.0,R3-2,40.5853700869,-74.0920540249,3375,25.0000000
5008050025,5165107,2017,2.0,R3X,40.601047609,-74.126264465,3500,40.0000000
5011580063,5166362,2018,2.0,R3A,40.6367732566,-74.148749253,3933,47.1600000
5001430028,5170594,2015,1.0,R2,40.6336351478,-74.1065741158,6525,45.0000000
5016080005,5031649,2018,1.0,R3X,40.6152795108,-74.1623922198,6300,70.0000000
5055310106,5164597,2015,1.0,R3A,40.5554647523,-74.1679596825,5200,51.0000000
5055310116,5164596,2015,1.0,R3A,40.5553432253,-74.1679029401,5559,51.0000000
5029120014,5164894,2016,1.0,R3A,40.60766169,-74.0852670848,3203,101.0000000
5029120024,5164903,2016,1.0,R3A,40.6078212388,-74.0856808031,2595,101.0000000
5040430083,5169516,2019,1.0,R3-1,40.5656010556,-74.1041190361,2575,23.0000000
5065800120,5141150,2018,1.0,R1-2,40.5264981333,-74.1886291756,5700,54.0000000
5028880011,5164901,2016,1.0,R3A,40.6099376222,-74.0840767454,2500,25.0000000
5028880010,5164900,2016,1.0,R3A,40.6099934893,-74.0840238303,2500,25.0000000
5028880150,5043520,2016,1.0,R3A,40.6100456366,-74.0839657381,2500,25.0000000
5028880008,5164899,2016,1.0,R3A,40.6101006936,-74.0839147032,2500,25.0000000
5066810090,5167961,2019,2.0,R3X,40.5263384881,-74.2000309533,3966,57.2600000
5075340329,5161525,2020,1.0,R3X,40.5226174214,-74.2217936815,6827,71.0000000
5040870152,5164964,2017,1.0,R3X,40.562125736,-74.10182247,4969,38.0000000
5052610048,5164938,2016,2.0,R3A,40.5415181608,-74.1540865787,4050,45.0000000
5052610047,5067071,2017,2.0,R3A,40.5414387979,-74.154001502,4677,59.0000000
5040530058,5164939,2016,1.0,R3-1,40.562382019,-74.1088111129,2500,25.0000000
5040530057,5166453,2016,1.0,R3-1,40.5624192352,-74.1087785523,2500,25.0000000
5014640047,5164531,2017,1.0,R2,40.6174876963,-74.1415946789,7125,71.0000000
5014720026,5164532,2017,1.0,R2,40.6171591737,-74.1416696427,6975,75.0000000
5055330001,5169530,2017,1.0,R3-1,40.5571813789,-74.1687586828,2450,29.6600000
5055330003,5169532,2017,1.0,R3-1,40.557248,-74.168763,2450,28.7000000
5055330005,5169346,2017,1.0,R3-1,40.5573403783,-74.1687920754,2463,28.6600000
5055330007,5169533,2017,1.0,R3-1,40.5573948978,-74.168803964,2719,28.6600000
5055330009,5169345,2017,1.0,R3-1,40.55749928,-74.1688271822,2719,28.6600000
5055330011,5164956,2017,1.0,R3-1,40.5575503774,-74.1688394879,2719,28.6600000
5019650040,5033747,2016,6.0,R3-2,40.5887421271,-74.1452701829,10282,100.0000000
5063990031,5082022,2015,2.0,R3X,40.52612761,-74.168559673,6103,80.0000000
5064420035,5082143,2017,2.0,R3X,40.5287878114,-74.1755087455,14384,55.0000000
5075720121,5087163,2016,2.0,R3X,40.5240337229,-74.2332164645,6863,51.0000000
5075720120,5164780,2016,2.0,R3X,40.5239075052,-74.2332161841,6030,45.0000000
5075720119,5164779,2016,2.0,R3X,40.523778814,-74.2332449157,6025,44.0000000
5006500001,5165064,2019,1.0,R3A,40.6139246799,-74.0871735676,2565,55.0000000
5006500026,5165065,2019,2.0,R3A,40.6137988615,-74.0869049685,3442,40.0000000
5060140037,5171918,2017,2.0,R3X,40.5485112647,-74.1924976145,4000,40.0000000
